Y Height,Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
14.95000000,-0.55898105,-0.71750112,14.94801526,14.94018457,0.05241362,0.486133 µm.
15.18000000,-0.57332701,-0.73914827,15.17818875,15.17003356,0.05375854,0.486133 µm.
15.18000000,-0.57332701,-0.73914827,15.17818875,15.17003356,0.05375854,0.486133 µm.
15.41000000,-0.58768089,-0.76106276,15.40836891,15.39988256,0.05510663,0.486133 µm.
15.41000000,-0.58768089,-0.76106276,15.40836891,15.39988256,0.05510663,0.486133 µm.
15.64000000,-0.60203304,-0.78324178,15.63855564,15.62973155,0.05645711,0.486133 µm.
15.64000000,-0.60203304,-0.78324178,15.63855564,15.62973155,0.05645711,0.486133 µm.
15.87000000,-0.61637362,-0.80568245,15.86874883,15.85958054,0.05780914,0.486133 µm.
15.87000000,-0.61637362,-0.80568245,15.86874883,15.85958054,0.05780914,0.486133 µm.
16.10000000,-0.63069266,-0.82838188,16.09894835,16.08942954,0.05916192,0.486133 µm.
16.10000000,-0.63069266,-0.82838188,16.09894835,16.08942954,0.05916192,0.486133 µm.
16.33000000,-0.64498002,-0.85133714,16.32915408,16.31927853,0.06051461,0.486133 µm.
16.33000000,-0.64498002,-0.85133714,16.32915408,16.31927853,0.06051461,0.486133 µm.
16.56000000,-0.65922541,-0.87454525,16.55936587,16.54912752,0.06186635,0.486133 µm.
16.56000000,-0.65922541,-0.87454525,16.55936587,16.54912752,0.06186635,0.486133 µm.
16.79000000,-0.67341837,-0.89800319,16.78958356,16.77897652,0.06321628,0.486133 µm.
16.79000000,-0.67341837,-0.89800319,16.78958356,16.77897652,0.06321628,0.486133 µm.
17.02000000,-0.68754830,-0.92170791,17.01980701,17.00882551,0.06456352,0.486133 µm.
17.02000000,-0.68754830,-0.92170791,17.01980701,17.00882551,0.06456352,0.486133 µm.
17.25000000,-0.70160444,-0.94565632,17.25003603,17.23867450,0.06590719,0.486133 µm.
17.25000000,-0.70160444,-0.94565632,17.25003603,17.23867450,0.06590719,0.486133 µm.
17.48000000,-0.71557585,-0.96984529,17.48027045,17.46852350,0.06724638,0.486133 µm.
17.48000000,-0.71557585,-0.96984529,17.48027045,17.46852350,0.06724638,0.486133 µm.
17.71000000,-0.72945144,-0.99427165,17.71051007,17.69837249,0.06858018,0.486133 µm.
17.71000000,-0.72945144,-0.99427165,17.71051007,17.69837249,0.06858018,0.486133 µm.
17.94000000,-0.74321997,-1.01893220,17.94075469,17.92822148,0.06990766,0.486133 µm.
17.94000000,-0.74321997,-1.01893220,17.94075469,17.92822148,0.06990766,0.486133 µm.
