Y Height,Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
19.20000000,-0.77774745,-0.97581510,19.12039374,19.12092343,-0.00277019,0.486133 µm.
19.44000000,-0.80034078,-1.00764171,19.35927929,19.35993497,-0.00338682,0.486133 µm.
19.44000000,-0.80034078,-1.00764171,19.35927929,19.35993497,-0.00338682,0.486133 µm.
19.68000000,-0.82289202,-1.03975025,19.59815457,19.59894652,-0.00404077,0.486133 µm.
19.68000000,-0.82289202,-1.03975025,19.59815457,19.59894652,-0.00404077,0.486133 µm.
19.92000000,-0.84538962,-1.07213656,19.83701906,19.83795806,-0.00473333,0.486133 µm.
19.92000000,-0.84538962,-1.07213656,19.83701906,19.83795806,-0.00473333,0.486133 µm.
20.16000000,-0.86782192,-1.10479642,20.07587223,20.07696960,-0.00546584,0.486133 µm.
20.16000000,-0.86782192,-1.10479642,20.07587223,20.07696960,-0.00546584,0.486133 µm.
20.40000000,-0.89017718,-1.13772554,20.31471350,20.31598114,-0.00623965,0.486133 µm.
20.40000000,-0.89017718,-1.13772554,20.31471350,20.31598114,-0.00623965,0.486133 µm.
20.64000000,-0.91244355,-1.17091961,20.55354230,20.55499269,-0.00705615,0.486133 µm.
20.64000000,-0.91244355,-1.17091961,20.55354230,20.55499269,-0.00705615,0.486133 µm.
20.88000000,-0.93460910,-1.20437426,20.79235802,20.79400423,-0.00791676,0.486133 µm.
20.88000000,-0.93460910,-1.20437426,20.79235802,20.79400423,-0.00791676,0.486133 µm.
21.12000000,-0.95666181,-1.23808505,21.03116004,21.03301577,-0.00882296,0.486133 µm.
21.12000000,-0.95666181,-1.23808505,21.03116004,21.03301577,-0.00882296,0.486133 µm.
21.36000000,-0.97858956,-1.27204753,21.26994772,21.27202732,-0.00977621,0.486133 µm.
21.36000000,-0.97858956,-1.27204753,21.26994772,21.27202732,-0.00977621,0.486133 µm.
21.60000000,-1.00038019,-1.30625715,21.50872038,21.51103886,-0.01077807,0.486133 µm.
21.60000000,-1.00038019,-1.30625715,21.50872038,21.51103886,-0.01077807,0.486133 µm.
21.84000000,-1.02202142,-1.34070934,21.74747735,21.75005040,-0.01183009,0.486133 µm.
21.84000000,-1.02202142,-1.34070934,21.74747735,21.75005040,-0.01183009,0.486133 µm.
22.08000000,-1.04350094,-1.37539948,21.98621791,21.98906195,-0.01293387,0.486133 µm.
22.08000000,-1.04350094,-1.37539948,21.98621791,21.98906195,-0.01293387,0.486133 µm.
22.32000000,-1.06480635,-1.41032290,22.22494131,22.22807349,-0.01409107,0.486133 µm.
22.32000000,-1.06480635,-1.41032290,22.22494131,22.22807349,-0.01409107,0.486133 µm.
22.56000000,-1.08592522,-1.44547485,22.46364681,22.46708503,-0.01530337,0.486133 µm.
22.56000000,-1.08592522,-1.44547485,22.46364681,22.46708503,-0.01530337,0.486133 µm.
22.80000000,-1.10684504,-1.48085056,22.70233361,22.70609657,-0.01657249,0.486133 µm.
22.80000000,-1.10684504,-1.48085056,22.70233361,22.70609657,-0.01657249,0.486133 µm.
23.04000000,-1.12755327,-1.51644521,22.94100090,22.94510812,-0.01790020,0.486133 µm.
23.04000000,-1.12755327,-1.51644521,22.94100090,22.94510812,-0.01790020,0.486133 µm.
23.28000000,-1.14803735,-1.55225391,23.17964783,23.18411966,-0.01928833,0.486133 µm.
23.28000000,-1.14803735,-1.55225391,23.17964783,23.18411966,-0.01928833,0.486133 µm.
23.52000000,-1.16828466,-1.58827172,23.41827354,23.42313120,-0.02073873,0.486133 µm.
23.52000000,-1.16828466,-1.58827172,23.41827354,23.42313120,-0.02073873,0.486133 µm.
23.76000000,-1.18828258,-1.62449366,23.65687714,23.66214275,-0.02225330,0.486133 µm.
23.76000000,-1.18828258,-1.62449366,23.65687714,23.66214275,-0.02225330,0.486133 µm.
24.00000000,-1.20801847,-1.66091470,23.89545768,23.90115429,-0.02383401,0.486133 µm.
24.00000000,-1.20801847,-1.66091470,23.89545768,23.90115429,-0.02383401,0.486133 µm.
0.00000000,0.40841245,0.40841245,0.00000000,0.00000000,0.00000000,0.587562 µm.
0.00000000,0.40841245,0.40841245,0.00000000,0.00000000,0.00000000,0.587562 µm.
0.24000000,0.40818389,0.40818170,0.23908805,0.23908804,0.00000372,0.587562 µm.
0.24000000,0.40818389,0.40818170,0.23908805,0.23908804,0.00000372,0.587562 µm.
0.48000000,0.40748315,0.40748946,0.47817615,0.47817608,0.00001486,0.587562 µm.
0.48000000,0.40748315,0.40748946,0.47817615,0.47817608,0.00001486,0.587562 µm.
0.72000000,0.40631044,0.40633583,0.71726435,0.71726411,0.00003342,0.587562 µm.
0.72000000,0.40631044,0.40633583,0.71726435,0.71726411,0.00003342,0.587562 µm.
0.96000000,0.40466613,0.40472092,0.95635272,0.95635215,0.00005936,0.587562 µm.
0.96000000,0.40466613,0.40472092,0.95635272,0.95635215,0.00005936,0.587562 µm.
1.20000000,0.40255077,0.40264493,1.19544130,1.19544019,0.00009266,0.587562 µm.
1.20000000,0.40255077,0.40264493,1.19544130,1.19544019,0.00009266,0.587562 µm.
1.44000000,0.39996500,0.40010809,1.43453014,1.43452823,0.00013326,0.587562 µm.
1.44000000,0.39996500,0.40010809,1.43453014,1.43452823,0.00013326,0.587562 µm.
1.68000000,0.39690966,0.39711068,1.67361930,1.67361626,0.00018110,0.587562 µm.
1.68000000,0.39690966,0.39711068,1.67361930,1.67361626,0.00018110,0.587562 µm.
1.92000000,0.39338572,0.39365304,1.91270882,1.91270430,0.00023612,0.587562 µm.
1.92000000,0.39338572,0.39365304,1.91270882,1.91270430,0.00023612,0.587562 µm.
2.16000000,0.38939430,0.38973557,2.15179876,2.15179234,0.00029824,0.587562 µm.
2.16000000,0.38939430,0.38973557,2.15179876,2.15179234,0.00029824,0.587562 µm.
2.40000000,0.38493666,0.38535872,2.39088916,2.39088038,0.00036737,0.587562 µm.
2.40000000,0.38493666,0.38535872,2.39088916,2.39088038,0.00036737,0.587562 µm.
2.64000000,0.38001423,0.38052297,2.62998008,2.62996842,0.00044341,0.587562 µm.
2.64000000,0.38001423,0.38052297,2.62998008,2.62996842,0.00044341,0.587562 µm.
2.88000000,0.37462857,0.37522888,2.86907155,2.86905645,0.00052626,0.587562 µm.
2.88000000,0.37462857,0.37522888,2.86907155,2.86905645,0.00052626,0.587562 µm.
3.12000000,0.36878141,0.36947706,3.10816363,3.10814449,0.00061578,0.587562 µm.
3.12000000,0.36878141,0.36947706,3.10816363,3.10814449,0.00061578,0.587562 µm.
3.36000000,0.36247459,0.36326814,3.34725636,3.34723253,0.00071185,0.587562 µm.
3.36000000,0.36247459,0.36326814,3.34725636,3.34723253,0.00071185,0.587562 µm.
3.60000000,0.35571015,0.35660284,3.58634977,3.58632057,0.00081433,0.587562 µm.
3.60000000,0.35571015,0.35660284,3.58634977,3.58632057,0.00081433,0.587562 µm.
3.84000000,0.34849024,0.34948191,3.82544392,3.82540861,0.00092306,0.587562 µm.
3.84000000,0.34849024,0.34948191,3.82544392,3.82540861,0.00092306,0.587562 µm.
4.08000000,0.34081718,0.34190617,4.06453883,4.06449664,0.00103788,0.587562 µm.
4.08000000,0.34081718,0.34190617,4.06453883,4.06449664,0.00103788,0.587562 µm.
4.32000000,0.33269342,0.33387648,4.30363454,4.30358468,0.00115862,0.587562 µm.
4.32000000,0.33269342,0.33387648,4.30363454,4.30358468,0.00115862,0.587562 µm.
4.56000000,0.32412159,0.32539375,4.54273110,4.54267272,0.00128508,0.587562 µm.
4.56000000,0.32412159,0.32539375,4.54273110,4.54267272,0.00128508,0.587562 µm.
4.80000000,0.31510442,0.31645894,4.78182852,4.78176076,0.00141708,0.587562 µm.
4.80000000,0.31510442,0.31645894,4.78182852,4.78176076,0.00141708,0.587562 µm.
5.04000000,0.30564485,0.30707308,5.02092684,5.02084879,0.00155441,0.587562 µm.
5.04000000,0.30564485,0.30707308,5.02092684,5.02084879,0.00155441,0.587562 µm.
5.28000000,0.29574591,0.29723723,5.26002609,5.25993683,0.00169685,0.587562 µm.
5.28000000,0.29574591,0.29723723,5.26002609,5.25993683,0.00169685,0.587562 µm.
5.52000000,0.28541082,0.28695251,5.49912628,5.49902487,0.00184417,0.587562 µm.
5.52000000,0.28541082,0.28695251,5.49912628,5.49902487,0.00184417,0.587562 µm.
5.76000000,0.27464292,0.27622011,5.73822745,5.73811291,0.00199612,0.587562 µm.
5.76000000,0.27464292,0.27622011,5.73822745,5.73811291,0.00199612,0.587562 µm.
6.00000000,0.26344573,0.26504124,5.97732960,5.97720095,0.00215246,0.587562 µm.
6.00000000,0.26344573,0.26504124,5.97732960,5.97720095,0.00215246,0.587562 µm.
6.24000000,0.25182288,0.25341718,6.21643276,6.21628898,0.00231293,0.587562 µm.
6.24000000,0.25182288,0.25341718,6.21643276,6.21628898,0.00231293,0.587562 µm.
6.48000000,0.23977818,0.24134926,6.45553694,6.45537702,0.00247724,0.587562 µm.
6.48000000,0.23977818,0.24134926,6.45553694,6.45537702,0.00247724,0.587562 µm.
6.72000000,0.22731557,0.22883886,6.69464214,6.69446506,0.00264512,0.587562 µm.
